지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,습도(%),습도 QC플래그
108,서울,2025-08-31 17:00,30.9,,,,3.7,,67,
108,서울,2025-08-31 18:00,30.4,,,,3.8,,65,
108,서울,2025-08-31 19:00,29.4,,,,2.5,,69,
108,서울,2025-08-31 20:00,29,,,,3.4,,72,
108,서울,2025-08-31 21:00,28.7,,,,3.4,,75,
108,서울,2025-08-31 22:00,28.3,,,,4.1,,76,
108,서울,2025-08-31 23:00,28,,,,2.6,,76,
108,서울,2025-09-01 00:00,27.7,,0,,1.9,,76,
108,서울,2025-09-01 01:00,27.5,,,,2.9,,77,
108,서울,2025-09-01 02:00,27.2,,0,,2.7,,78,
108,서울,2025-09-01 03:00,27.1,,,9,2.9,,79,
108,서울,2025-09-01 04:00,27,,,9,3.4,,80,
108,서울,2025-09-01 05:00,25.9,,7.6,,3,,92,
108,서울,2025-09-01 06:00,25.1,,3.6,,1.8,,93,
108,서울,2025-09-01 07:00,25.2,,2.7,,.5,,91,
108,서울,2025-09-01 08:00,25.4,,0,,2.5,,90,
108,서울,2025-09-01 09:00,26,,0,,1,,90,
108,서울,2025-09-01 10:00,26.5,,0,,3.1,,89,
108,서울,2025-09-01 11:00,26.8,,,9,2.9,,85,
108,서울,2025-09-01 12:00,27.3,,,9,3.8,,83,
108,서울,2025-09-01 13:00,28.1,,0,,4.6,,78,
108,서울,2025-09-01 14:00,27.5,,1.4,,3.5,,87,
108,서울,2025-09-01 15:00,27.6,,.3,,4.9,,83,
108,서울,2025-09-01 16:00,27.6,,0,,4.8,,82,
108,서울,2025-09-01 17:00,27.9,,,9,3.1,,82,
108,서울,2025-09-01 18:00,26.1,,4.7,,1.3,,90,
108,서울,2025-09-01 19:00,25.7,,.1,,1.4,,88,
108,서울,2025-09-01 20:00,25.5,,,9,.9,,87,
108,서울,2025-09-01 21:00,25.3,,,9,1.1,,88,
108,서울,2025-09-01 22:00,25.1,,,9,1.7,,87,
108,서울,2025-09-01 23:00,24.7,,,9,1.5,,90,
108,서울,2025-09-02 00:00,24.4,,,9,.6,,92,
108,서울,2025-09-02 01:00,24.1,,,,.9,,91,
108,서울,2025-09-02 02:00,23.8,,,,.3,,92,
108,서울,2025-09-02 03:00,23.4,,,,1,,91,
108,서울,2025-09-02 04:00,23.1,,,,1.5,,92,
108,서울,2025-09-02 05:00,22.7,,,,1.4,,92,
108,서울,2025-09-02 06:00,22.2,,,,.8,,91,
108,서울,2025-09-02 07:00,22,,,,1.2,,92,
108,서울,2025-09-02 08:00,23.1,,,,2.2,,89,
108,서울,2025-09-02 09:00,24.2,,,,2.1,,85,
108,서울,2025-09-02 10:00,24.8,,,,1.1,,81,
108,서울,2025-09-02 11:00,26.4,,,,1,,74,
108,서울,2025-09-02 12:00,27.6,,,,1.9,,69,
108,서울,2025-09-02 13:00,28.5,,,,2.3,,66,
108,서울,2025-09-02 14:00,29.1,,,,2.1,,63,
108,서울,2025-09-02 15:00,29.6,,,,2.3,,59,
108,서울,2025-09-02 16:00,30.3,,,,3.2,,58,
108,서울,2025-09-02 17:00,30.5,,,,2.4,,54,
108,서울,2025-09-02 18:00,29.7,,,,2.2,,57,
108,서울,2025-09-02 19:00,28.4,,,,1.7,,60,
108,서울,2025-09-02 20:00,27.1,,,,1.5,,64,
108,서울,2025-09-02 21:00,26.2,,,,1.3,,68,
108,서울,2025-09-02 22:00,25.6,,,,.8,,72,
108,서울,2025-09-02 23:00,25.2,,,,.9,,75,
108,서울,2025-09-03 00:00,24.7,,,,.6,,77,
108,서울,2025-09-03 01:00,24.3,,,,1.9,,81,
108,서울,2025-09-03 02:00,23.9,,,,1.7,,82,
108,서울,2025-09-03 03:00,23.6,,,,1.8,,84,
108,서울,2025-09-03 04:00,23.3,,,,1.8,,86,
108,서울,2025-09-03 05:00,23,,,,1.5,,87,
108,서울,2025-09-03 06:00,22.7,,,,2,,89,
108,서울,2025-09-03 07:00,22.8,,,,1.9,,90,
108,서울,2025-09-03 08:00,24.1,,,,2.2,,86,
108,서울,2025-09-03 09:00,25.4,,,,2.3,,79,
108,서울,2025-09-03 10:00,27.2,,,,2.6,,69,
108,서울,2025-09-03 11:00,28.4,,,,2.2,,66,
108,서울,2025-09-03 12:00,29.6,,,,2.1,,58,
108,서울,2025-09-03 13:00,30.6,,,,1.5,,53,
108,서울,2025-09-03 14:00,31.1,,,,2.2,,50,
108,서울,2025-09-03 15:00,31.9,,,,2.9,,42,
108,서울,2025-09-03 16:00,31.4,,,,2.1,,47,
108,서울,2025-09-03 17:00,31.6,,,,1.5,,53,
108,서울,2025-09-03 18:00,30.9,,,,1.5,,55,
108,서울,2025-09-03 19:00,29.8,,,,1.5,,59,
108,서울,2025-09-03 20:00,29,,,,1.9,,62,
108,서울,2025-09-03 21:00,28.7,,,,2.2,,65,
108,서울,2025-09-03 22:00,28.4,,,,1.7,,66,
108,서울,2025-09-03 23:00,28.2,,,,1.8,,66,
108,서울,2025-09-04 00:00,27.7,,,,2.2,,68,
108,서울,2025-09-04 01:00,27.5,,0,,2.3,,73,
108,서울,2025-09-04 02:00,25.6,,2.4,,2.6,,86,
108,서울,2025-09-04 03:00,24.5,,6.3,,4.1,,91,
108,서울,2025-09-04 04:00,24,,29.6,,1.5,,94,
108,서울,2025-09-04 05:00,23.6,,.3,,2.2,,93,
108,서울,2025-09-04 06:00,23,,1.2,,2.7,,93,
108,서울,2025-09-04 07:00,22.9,,1,,2,,95,
108,서울,2025-09-04 08:00,23.1,,1,,3.3,,95,
108,서울,2025-09-04 09:00,23.3,,1.3,,2.6,,96,
108,서울,2025-09-04 10:00,23.5,,.9,,3.4,,96,
108,서울,2025-09-04 11:00,24.1,,.2,,2.7,,92,
108,서울,2025-09-04 12:00,25.8,,,9,2.7,,88,
108,서울,2025-09-04 13:00,27,,,9,2.7,,79,
108,서울,2025-09-04 14:00,28.3,,,9,2.7,,74,
108,서울,2025-09-04 15:00,29.1,,,9,2.1,,70,
108,서울,2025-09-04 16:00,29.7,,,9,2.9,,67,
108,서울,2025-09-04 17:00,29.1,,,9,2.6,,68,
108,서울,2025-09-04 18:00,28.5,,,9,2.1,,68,
108,서울,2025-09-04 19:00,27.7,,,9,2.5,,71,
108,서울,2025-09-04 20:00,27,,,9,1.7,,74,
108,서울,2025-09-04 21:00,26.5,,,9,2.2,,75,
108,서울,2025-09-04 22:00,26.1,,,9,2.7,,76,
108,서울,2025-09-04 23:00,25.8,,,9,2.9,,76,
108,서울,2025-09-05 00:00,25.3,,,9,2.6,,76,
108,서울,2025-09-05 01:00,25,,,,2.9,,74,
108,서울,2025-09-05 02:00,24.5,,,,2.3,,74,
108,서울,2025-09-05 03:00,24.2,,,,2.1,,74,
108,서울,2025-09-05 04:00,23.9,,,,1.4,,73,
108,서울,2025-09-05 05:00,23.8,,,,2.4,,73,
108,서울,2025-09-05 06:00,23.6,,,,2.3,,80,
108,서울,2025-09-05 07:00,23.9,,,,2.3,,79,
108,서울,2025-09-05 08:00,24.6,,,,3.2,,73,
108,서울,2025-09-05 09:00,26.3,,,,2.7,,69,
108,서울,2025-09-05 10:00,28.2,,,,3.4,,64,
108,서울,2025-09-05 11:00,29.7,,,,2.3,,62,
108,서울,2025-09-05 12:00,30.8,,,,2.3,,59,
108,서울,2025-09-05 13:00,31.2,,,,1.7,,58,
108,서울,2025-09-05 14:00,32.5,,,,2.4,,54,
108,서울,2025-09-05 15:00,32.5,,,,2.9,,55,
108,서울,2025-09-05 16:00,32,,,,2.3,,54,
108,서울,2025-09-05 17:00,31.7,,,,2.9,,58,
108,서울,2025-09-05 18:00,30.4,,,,3.1,,65,
108,서울,2025-09-05 19:00,29.5,,,,1.9,,69,
108,서울,2025-09-05 20:00,28.6,,,,1.9,,71,
108,서울,2025-09-05 21:00,28.2,,,,1.4,,71,
108,서울,2025-09-05 22:00,27.8,,,,1.6,,73,
108,서울,2025-09-05 23:00,27.4,,,,1.5,,73,
108,서울,2025-09-06 00:00,27.1,,,,1.4,,75,
108,서울,2025-09-06 01:00,27.2,,,,2.8,,80,
108,서울,2025-09-06 02:00,27.2,,,,1.4,,79,
108,서울,2025-09-06 03:00,27.1,,,,1.3,,80,
108,서울,2025-09-06 04:00,26.8,,.6,,1.7,,85,
108,서울,2025-09-06 05:00,26.4,,.4,,1.9,,86,
108,서울,2025-09-06 06:00,26.1,,.2,,1.2,,86,
108,서울,2025-09-06 07:00,26,,2,,1.3,,88,
108,서울,2025-09-06 08:00,26.1,,.5,,2,,90,
108,서울,2025-09-06 09:00,26.2,,4.3,,1.7,,91,
108,서울,2025-09-06 10:00,26.7,,8.1,,1.3,,91,
108,서울,2025-09-06 11:00,26.5,,4,,2.7,,93,
108,서울,2025-09-06 12:00,27.9,,.3,,2.9,,89,
108,서울,2025-09-06 13:00,28.6,,0,,2.8,,84,
108,서울,2025-09-06 14:00,29.6,,,9,4.7,,77,
108,서울,2025-09-06 15:00,30,,0,,5,,72,
108,서울,2025-09-06 16:00,29.2,,0,,6.2,,75,
108,서울,2025-09-06 17:00,27.4,,8.9,,3.9,,87,
108,서울,2025-09-06 18:00,25.7,,6,,1.9,,88,
108,서울,2025-09-06 19:00,25.6,,0,,1.6,,90,
108,서울,2025-09-06 20:00,25.4,,.5,,3,,91,
108,서울,2025-09-06 21:00,25.5,,0,,2.6,,92,
108,서울,2025-09-06 22:00,25.6,,,9,2.2,,91,
108,서울,2025-09-06 23:00,25.8,,0,,3.2,,92,
108,서울,2025-09-07 00:00,25.8,,.3,,2.3,,95,
108,서울,2025-09-07 01:00,25.7,,.2,,2.8,,93,
108,서울,2025-09-07 02:00,25.7,,,9,2.7,,92,
108,서울,2025-09-07 03:00,25.5,,0,,2.5,,92,
108,서울,2025-09-07 04:00,24.9,,,9,2.3,,90,
108,서울,2025-09-07 05:00,24.7,,,9,1.6,,90,
108,서울,2025-09-07 06:00,24.5,,,9,2.3,,90,
108,서울,2025-09-07 07:00,24.4,,,9,2,,91,
108,서울,2025-09-07 08:00,24.7,,,9,1,,89,
108,서울,2025-09-07 09:00,25.2,,,9,2,,86,
108,서울,2025-09-07 10:00,26.1,,,9,2.3,,80,
108,서울,2025-09-07 11:00,26.9,,,9,2.4,,73,
108,서울,2025-09-07 12:00,27.4,,,9,2.6,,65,
108,서울,2025-09-07 13:00,28.1,,,9,2.5,,66,
108,서울,2025-09-07 14:00,27.5,,,9,3.3,,68,
108,서울,2025-09-07 15:00,27.2,,,9,2.2,,67,
108,서울,2025-09-07 16:00,26.7,,,9,2.5,,61,
108,서울,2025-09-07 17:00,26.4,,,9,1.8,,62,
108,서울,2025-09-07 18:00,26.3,,,9,2.8,,65,
108,서울,2025-09-07 19:00,25.5,,,9,1.6,,69,
108,서울,2025-09-07 20:00,24.8,,,9,2.3,,72,
108,서울,2025-09-07 21:00,24.1,,,9,.9,,74,
108,서울,2025-09-07 22:00,23.3,,,9,1.5,,79,
108,서울,2025-09-07 23:00,22.7,,,9,1,,80,
108,서울,2025-09-08 00:00,22.3,,,9,.5,,81,
108,서울,2025-09-08 01:00,22,,,,.6,,83,
108,서울,2025-09-08 02:00,21.8,,,,1.3,,82,
108,서울,2025-09-08 03:00,21.5,,,,1.2,,86,
108,서울,2025-09-08 04:00,21.4,,,,1.3,,86,
108,서울,2025-09-08 05:00,21.1,,,,1.5,,87,
108,서울,2025-09-08 06:00,20.7,,,,1.9,,89,
108,서울,2025-09-08 07:00,20.9,,,,2,,90,
108,서울,2025-09-08 08:00,21.7,,,,2.5,,89,
108,서울,2025-09-08 09:00,22.5,,,,2.2,,88,
108,서울,2025-09-08 10:00,24.4,,,,2.4,,79,
108,서울,2025-09-08 11:00,25.2,,,,2.1,,74,
108,서울,2025-09-08 12:00,26.7,,,,.8,,67,
108,서울,2025-09-08 13:00,27.9,,,,2.1,,60,
108,서울,2025-09-08 14:00,29.1,,,,1.6,,52,
108,서울,2025-09-08 15:00,29.4,,,,2.7,,50,
108,서울,2025-09-08 16:00,28.4,,,,2.5,,52,
108,서울,2025-09-08 17:00,27.4,,,,2.1,,57,
108,서울,2025-09-08 18:00,26.4,,,,1.3,,62,
108,서울,2025-09-08 19:00,25.7,,,,3,,66,
108,서울,2025-09-08 20:00,25,,,,1.4,,66,
108,서울,2025-09-08 21:00,24.6,,0,,3.2,,71,
108,서울,2025-09-08 22:00,24.2,,0,,1.1,,74,
108,서울,2025-09-08 23:00,24,,0,,1.6,,74,
108,서울,2025-09-09 00:00,23.6,,0,,2.1,,71,
108,서울,2025-09-09 01:00,23.4,,0,,1.5,,71,
108,서울,2025-09-09 02:00,23,,0,,1.5,,75,
108,서울,2025-09-09 03:00,22.8,,0,,.3,,74,
108,서울,2025-09-09 04:00,22.6,,0,,1.4,,74,
108,서울,2025-09-09 05:00,22.4,,0,,1.1,,77,
108,서울,2025-09-09 06:00,22.2,,0,,1.3,,78,
108,서울,2025-09-09 07:00,22,,,9,1.5,,79,
108,서울,2025-09-09 08:00,22.4,,,9,1.6,,79,
108,서울,2025-09-09 09:00,23.2,,,9,2,,76,
108,서울,2025-09-09 10:00,24.2,,,9,1.9,,74,
108,서울,2025-09-09 11:00,25.2,,,9,.9,,68,
108,서울,2025-09-09 12:00,25.7,,,9,2,,69,
108,서울,2025-09-09 13:00,26.3,,,9,1.4,,68,
108,서울,2025-09-09 14:00,25.7,,,9,3.1,,63,
108,서울,2025-09-09 15:00,25.6,,,9,2.4,,59,
108,서울,2025-09-09 16:00,26.5,,,9,2.9,,64,
108,서울,2025-09-09 17:00,26.8,,,9,3,,59,
108,서울,2025-09-09 18:00,25.9,,,9,1.5,,64,
108,서울,2025-09-09 19:00,24.8,,,9,1.9,,68,
108,서울,2025-09-09 20:00,23.9,,,9,1.6,,72,
108,서울,2025-09-09 21:00,23.1,,,9,1.7,,74,
108,서울,2025-09-09 22:00,22.5,,,9,1.4,,76,
108,서울,2025-09-09 23:00,21.9,,,9,1.8,,79,
108,서울,2025-09-10 00:00,21.4,,,9,1.5,,81,
108,서울,2025-09-10 01:00,20.8,,,,2,,83,
108,서울,2025-09-10 02:00,20.5,,,,.9,,86,
108,서울,2025-09-10 03:00,20.2,,,,.8,,86,
108,서울,2025-09-10 04:00,19.8,,,,1.3,,86,
108,서울,2025-09-10 05:00,19.1,,,,2.2,,89,
108,서울,2025-09-10 06:00,18.7,,,,2,,89,
108,서울,2025-09-10 07:00,18.5,,,,2.2,,91,
108,서울,2025-09-10 08:00,20,,,,2,,86,
108,서울,2025-09-10 09:00,22.4,,,,1.6,,77,
108,서울,2025-09-10 10:00,24.2,,,,1.5,,66,
108,서울,2025-09-10 11:00,26.6,,,,2.3,,53,
108,서울,2025-09-10 12:00,27.9,,,,2.5,,42,
108,서울,2025-09-10 13:00,29.2,,,,3.2,,35,
108,서울,2025-09-10 14:00,30.3,,,,2.8,,33,
108,서울,2025-09-10 15:00,30.9,,,,2.6,,31,
108,서울,2025-09-10 16:00,31.2,,,,2.4,,31,
108,서울,2025-09-10 17:00,31.2,,,,1.1,,32,
108,서울,2025-09-10 18:00,29.9,,,,3.4,,43,
108,서울,2025-09-10 19:00,28,,,,2.5,,48,
108,서울,2025-09-10 20:00,26.6,,,,.9,,54,
108,서울,2025-09-10 21:00,25.5,,,,.7,,56,
108,서울,2025-09-10 22:00,24.6,,,,.3,,59,
108,서울,2025-09-10 23:00,24,,,,.3,,62,
108,서울,2025-09-11 00:00,23,,,,2,,65,
108,서울,2025-09-11 01:00,22.1,,,,2.6,,71,
108,서울,2025-09-11 02:00,21.8,,,,1.7,,73,
108,서울,2025-09-11 03:00,21.4,,,,1.6,,76,
108,서울,2025-09-11 04:00,20.8,,,,1.6,,77,
108,서울,2025-09-11 05:00,20.2,,,,1.7,,78,
108,서울,2025-09-11 06:00,19.9,,,,2.1,,82,
108,서울,2025-09-11 07:00,20.1,,,,2.2,,82,
108,서울,2025-09-11 08:00,22,,,,3.1,,73,
108,서울,2025-09-11 09:00,23.6,,,,3.1,,62,
108,서울,2025-09-11 10:00,25.7,,,,3,,50,
108,서울,2025-09-11 11:00,27.4,,,,2.9,,43,
108,서울,2025-09-11 12:00,28.5,,,,3.3,,41,
108,서울,2025-09-11 13:00,29.5,,,,3.5,,41,
108,서울,2025-09-11 14:00,30.6,,,,3.4,,41,
108,서울,2025-09-11 15:00,31.2,,,,3.2,,39,
108,서울,2025-09-11 16:00,31.6,,,,3.1,,37,
108,서울,2025-09-11 17:00,31.2,,,,2.3,,38,
108,서울,2025-09-11 18:00,30,,,,2.5,,45,
108,서울,2025-09-11 19:00,28.4,,,,2,,50,
108,서울,2025-09-11 20:00,27.5,,,,1.8,,53,
108,서울,2025-09-11 21:00,26.8,,,,3.1,,56,
108,서울,2025-09-11 22:00,26.2,,,,2.6,,56,
108,서울,2025-09-11 23:00,25.5,,,,3.2,,58,
108,서울,2025-09-12 00:00,25,,,,3.7,,60,
108,서울,2025-09-12 01:00,24.3,,,,3,,60,
108,서울,2025-09-12 02:00,24,,,,2.9,,59,
108,서울,2025-09-12 03:00,23.6,,,,2.5,,63,
108,서울,2025-09-12 04:00,23.3,,,,2.4,,62,
108,서울,2025-09-12 05:00,23.1,,,,1.8,,63,
108,서울,2025-09-12 06:00,23.1,,,,2.4,,62,
108,서울,2025-09-12 07:00,22.9,,,,2.8,,63,
108,서울,2025-09-12 08:00,23.3,,,,3.6,,59,
108,서울,2025-09-12 09:00,23.9,,,,3.7,,59,
108,서울,2025-09-12 10:00,25.1,,,,3.5,,56,
108,서울,2025-09-12 11:00,25.7,,,,2.6,,56,
108,서울,2025-09-12 12:00,25.8,,,,2.3,,56,
108,서울,2025-09-12 13:00,26.1,,,,2,,57,
108,서울,2025-09-12 14:00,26.2,,,,2.5,,57,
108,서울,2025-09-12 15:00,26.3,,,,2.5,,59,
108,서울,2025-09-12 16:00,26,,,,3.1,,60,
108,서울,2025-09-12 17:00,25.6,,0,,2,,65,
108,서울,2025-09-12 18:00,24.9,,0,,3.9,,68,
108,서울,2025-09-12 19:00,24,,.4,,2.1,,77,
108,서울,2025-09-12 20:00,23,,.9,,2.1,,85,
108,서울,2025-09-12 21:00,22.5,,1.5,,2.1,,89,
108,서울,2025-09-12 22:00,21.9,,.9,,4.1,,90,
108,서울,2025-09-12 23:00,21.4,,1.1,,3.2,,93,
108,서울,2025-09-13 00:00,21.1,,2,,3.1,,94,
108,서울,2025-09-13 01:00,20.8,,7.4,,3,,95,
108,서울,2025-09-13 02:00,20.5,,20.6,,3.4,,97,
108,서울,2025-09-13 03:00,20.4,,16,,3.3,,98,
108,서울,2025-09-13 04:00,20.5,,17.6,,2.6,,98,
108,서울,2025-09-13 05:00,20.6,,.6,,3.3,,95,
108,서울,2025-09-13 06:00,20.6,,0,,3,,96,
108,서울,2025-09-13 07:00,20.8,,0,,2.3,,95,
108,서울,2025-09-13 08:00,21.1,,1.4,,.5,,95,
108,서울,2025-09-13 09:00,21.8,,.1,,1.2,,94,
108,서울,2025-09-13 10:00,22.7,,0,,2.2,,90,
108,서울,2025-09-13 11:00,23.7,,,9,1.7,,85,
108,서울,2025-09-13 12:00,24.7,,,9,2.4,,80,
108,서울,2025-09-13 13:00,26.1,,,9,1.7,,68,
108,서울,2025-09-13 14:00,26.5,,,9,1.8,,65,
108,서울,2025-09-13 15:00,26.6,,,9,1.7,,64,
108,서울,2025-09-13 16:00,27.4,,,9,1.4,,61,
108,서울,2025-09-13 17:00,26.5,,,9,.7,,62,
108,서울,2025-09-13 18:00,25.7,,,9,2,,65,
108,서울,2025-09-13 19:00,25.1,,,9,1.4,,68,
108,서울,2025-09-13 20:00,24.4,,,9,1.9,,70,
108,서울,2025-09-13 21:00,23.8,,,9,1.7,,75,
108,서울,2025-09-13 22:00,23.3,,,9,1.9,,76,
108,서울,2025-09-13 23:00,22.9,,,9,2,,77,
108,서울,2025-09-14 00:00,22.5,,,9,1,,76,
108,서울,2025-09-14 01:00,22,,,,1.8,,79,
108,서울,2025-09-14 02:00,21.7,,,,1.8,,80,
108,서울,2025-09-14 03:00,21.7,,,,1,,82,
108,서울,2025-09-14 04:00,21.8,,,,1.5,,80,
108,서울,2025-09-14 05:00,21.7,,,,1.6,,81,
108,서울,2025-09-14 06:00,21.6,,,,1.6,,82,
108,서울,2025-09-14 07:00,21.5,,,,1.5,,82,
108,서울,2025-09-14 08:00,22.1,,,,1.7,,81,
108,서울,2025-09-14 09:00,23.2,,,,1.2,,78,
108,서울,2025-09-14 10:00,24.2,,,,.4,,76,
108,서울,2025-09-14 11:00,25.4,,,,1,,72,
108,서울,2025-09-14 12:00,27,,,,2.1,,63,
108,서울,2025-09-14 13:00,27.3,,,,1.6,,63,
108,서울,2025-09-14 14:00,27.8,,,,1.7,,59,
108,서울,2025-09-14 15:00,28.5,,,,1.4,,56,
108,서울,2025-09-14 16:00,29.2,,,,1.9,,52,
108,서울,2025-09-14 17:00,29.1,,,,1.7,,55,
108,서울,2025-09-14 18:00,28.2,,,,1.9,,60,
108,서울,2025-09-14 19:00,26.7,,,,1.9,,64,
108,서울,2025-09-14 20:00,25.8,,,,2.3,,67,
108,서울,2025-09-14 21:00,25,,,,2,,73,
108,서울,2025-09-14 22:00,24.2,,,,1.5,,75,
108,서울,2025-09-14 23:00,23.7,,,,1.7,,79,
108,서울,2025-09-15 00:00,23.3,,,,1.7,,82,
108,서울,2025-09-15 01:00,23.1,,,,.9,,84,
108,서울,2025-09-15 02:00,22.7,,,,1.2,,86,
108,서울,2025-09-15 03:00,22.4,,,,.9,,86,
108,서울,2025-09-15 04:00,21.8,,,,1.6,,86,
108,서울,2025-09-15 05:00,21.2,,,,2,,88,
108,서울,2025-09-15 06:00,20.9,,,,1.5,,88,
108,서울,2025-09-15 07:00,20.9,,,,1.7,,90,
108,서울,2025-09-15 08:00,22.4,,,,1.9,,88,
108,서울,2025-09-15 09:00,24.3,,,,1.4,,80,
108,서울,2025-09-15 10:00,25.8,,,,1.3,,74,
108,서울,2025-09-15 11:00,27.1,,,,2.5,,66,
108,서울,2025-09-15 12:00,28.3,,,,1,,60,
108,서울,2025-09-15 13:00,29,,,,1.6,,58,
108,서울,2025-09-15 14:00,29.7,,,,2.1,,56,
108,서울,2025-09-15 15:00,30.3,,,,2.9,,54,
108,서울,2025-09-15 16:00,30.4,,,,1.4,,54,
108,서울,2025-09-15 17:00,30.2,,,,1.1,,52,
108,서울,2025-09-15 18:00,29.3,,,,.9,,51,
108,서울,2025-09-15 19:00,28,,,,1.1,,62,
108,서울,2025-09-15 20:00,26.8,,,,1.5,,72,
108,서울,2025-09-15 21:00,26.1,,,,1.2,,75,
108,서울,2025-09-15 22:00,25.4,,,,.5,,76,
108,서울,2025-09-15 23:00,24.6,,,,1.4,,79,
108,서울,2025-09-16 00:00,24,,,,1.3,,79,
108,서울,2025-09-16 01:00,23.5,,,,.7,,80,
108,서울,2025-09-16 02:00,23.1,,,,1.7,,83,
108,서울,2025-09-16 03:00,22.8,,,,1,,85,
108,서울,2025-09-16 04:00,22.4,,,,1.4,,85,
108,서울,2025-09-16 05:00,22.2,,,,2,,87,
108,서울,2025-09-16 06:00,22.3,,,,1.8,,87,
108,서울,2025-09-16 07:00,22.5,,,,1.6,,86,
108,서울,2025-09-16 08:00,23.2,,,,1.5,,84,
108,서울,2025-09-16 09:00,24.7,,,,1.6,,80,
108,서울,2025-09-16 10:00,25.2,,,,1.5,,81,
108,서울,2025-09-16 11:00,26.2,,0,,2.2,,79,
108,서울,2025-09-16 12:00,26.4,,0,,1.1,,78,
108,서울,2025-09-16 13:00,26.7,,,9,1.4,,78,
108,서울,2025-09-16 14:00,24.3,,9.8,,5.5,,86,
108,서울,2025-09-16 15:00,22.5,,6,,2,,94,
108,서울,2025-09-16 16:00,23.3,,.8,,2,,93,
108,서울,2025-09-16 17:00,24.1,,0,,1.6,,90,
108,서울,2025-09-16 18:00,23.9,,,9,1.3,,88,
108,서울,2025-09-16 19:00,23.8,,.7,,.7,,91,
108,서울,2025-09-16 20:00,23.7,,.2,,1,,91,
108,서울,2025-09-16 21:00,23.6,,,9,.6,,90,
108,서울,2025-09-16 22:00,23.5,,,9,1.5,,91,
108,서울,2025-09-16 23:00,23.2,,,9,1.4,,91,
108,서울,2025-09-17 00:00,23.3,,,9,1.7,,92,
108,서울,2025-09-17 01:00,23.1,,,,1,,92,
108,서울,2025-09-17 02:00,23.2,,,,1.1,,93,
108,서울,2025-09-17 03:00,23.4,,,,.9,,94,
108,서울,2025-09-17 04:00,23.5,,,,.7,,93,
108,서울,2025-09-17 05:00,23.5,,,,1.3,,93,
108,서울,2025-09-17 06:00,23.5,,,,1.6,,93,
108,서울,2025-09-17 07:00,23.5,,.1,,1.5,,93,
108,서울,2025-09-17 08:00,23.7,,0,,1.2,,95,
108,서울,2025-09-17 09:00,23.9,,1.4,,1.7,,93,
108,서울,2025-09-17 10:00,23.8,,2.3,,1.9,,95,
108,서울,2025-09-17 11:00,22.4,,35.2,,3.5,,95,
108,서울,2025-09-17 12:00,22.1,,11.1,,3.6,,97,
108,서울,2025-09-17 13:00,23.2,,.2,,1.3,,92,
108,서울,2025-09-17 14:00,22.3,,0,,4.5,,91,
108,서울,2025-09-17 15:00,22.8,,0,,.8,,93,
108,서울,2025-09-17 16:00,22.5,,2.4,,3.5,,93,
108,서울,2025-09-17 17:00,22.4,,0,,2.7,,90,
108,서울,2025-09-17 18:00,22.5,,,9,1.8,,87,
108,서울,2025-09-17 19:00,22.1,,,9,2.2,,88,
108,서울,2025-09-17 20:00,21.9,,,9,1.3,,87,
108,서울,2025-09-17 21:00,21.9,,,9,1.4,,89,
108,서울,2025-09-17 22:00,21.7,,,9,.4,,88,
108,서울,2025-09-17 23:00,21.5,,,9,.9,,90,
108,서울,2025-09-18 00:00,21.2,,,9,1.7,,90,
108,서울,2025-09-18 01:00,20.8,,,,1.2,,92,
108,서울,2025-09-18 02:00,20.6,,,,1,,91,
108,서울,2025-09-18 03:00,20.4,,,,1.5,,92,
108,서울,2025-09-18 04:00,20.1,,,,.2,,92,
108,서울,2025-09-18 05:00,19.9,,,,1.7,,92,
108,서울,2025-09-18 06:00,19.7,,,,1.6,,93,
108,서울,2025-09-18 07:00,19.6,,,,.8,,92,
108,서울,2025-09-18 08:00,20.2,,,,2,,90,
108,서울,2025-09-18 09:00,20.8,,,,2.3,,89,
108,서울,2025-09-18 10:00,21.7,,,,2.7,,81,
108,서울,2025-09-18 11:00,22.5,,,,3.5,,76,
108,서울,2025-09-18 12:00,24.4,,,,4,,67,
108,서울,2025-09-18 13:00,25.2,,,,3.4,,62,
108,서울,2025-09-18 14:00,25.6,,,,3.4,,59,
108,서울,2025-09-18 15:00,25.8,,,,3.2,,59,
108,서울,2025-09-18 16:00,25.6,,,,3.2,,57,
108,서울,2025-09-18 17:00,25.2,,,,3.4,,58,
108,서울,2025-09-18 18:00,24.3,,,,3.1,,61,
108,서울,2025-09-18 19:00,23.1,,,,3.8,,63,
108,서울,2025-09-18 20:00,22,,,,3.9,,65,
108,서울,2025-09-18 21:00,21.3,,,,4,,66,
108,서울,2025-09-18 22:00,20.7,,,,3.4,,67,
108,서울,2025-09-18 23:00,20.4,,,,3,,66,
108,서울,2025-09-19 00:00,20,,,,3.4,,68,
108,서울,2025-09-19 01:00,19.7,,,,2.7,,67,
108,서울,2025-09-19 02:00,19.5,,,,3.4,,68,
108,서울,2025-09-19 03:00,19.3,,,,2.6,,68,
108,서울,2025-09-19 04:00,19.2,,,,3,,71,
108,서울,2025-09-19 05:00,19.1,,,,3.1,,71,
108,서울,2025-09-19 06:00,19.1,,,,2.6,,73,
108,서울,2025-09-19 07:00,19.2,,,,3.5,,73,
